SMILES,IC50
Cc1ccccc1C(=O)N1CCN(Cc2ccc(F)cc2)CC1,5250.0
C/C(=N\NC(N)=S)c1cccc(C)c1C,448.0
C/C(=N\NC(N)=S)c1cccc2c1CCCC2,2382.0
Cc1ccc(/C(=N/NC(N)=S)C(C)C)cc1,115150.0
CCCCOCCOc1ccc(CC2C(=O)NC(=S)NC2=O)cc1,179310.0
O=C(/C=C/c1ccc(O)cc1)c1ccc(NS(=O)(=O)c2ccccc2)cc1,22500.0
C/C(=N/NC(N)=S)c1ccc(O)cc1,310.0
CC/C(C)=N\NC(N)=S,280.0
COc1cccc(OC(=O)COC(=O)c2ccc(O)cc2)c1,337700.0
CC(C)=CCC/C(C)=C/Cc1c(O)ccc(C2(O)COc3cc(O)cc(O)c3C2=O)c1O,144000.0
C/C(=N\NC(N)=S)c1cccc2ccccc12,1912.0
O=C(NCc1cc(O)c(O)c(O)c1)c1cc(O)cc(O)c1,705000.0
O=C(CCc1ccccc1O)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,670000.0
CO[C@@]12OC(=O)C(C)=C1C1=C3[C@](C)([C@@H]4C[C@@H]4[C@@]3(O)C[C@@H]3[C@]14OC(=O)C1=C4C[C@H]4[C@](O)(COC(=O)/C(C)=C/COC(=O)CCC(=O)OC1)[C@H]1C[C@H]1[C@]34C)[C@H]2O,312000.0
Fc1ccc(CN2CCNCC2)cc1,85500.0
COc1ccccc1C(=O)N1CCN(Cc2ccc(F)cc2)CC1,2030.0
COc1ccc(/N=C/c2ccc(O)cc2O)cc1,51490.0
COc1cc(O)c(C=O)cc1Cc1cc(C=O)c(O)cc1OC,117000.0
O=c1cc(CSc2nnc(-c3ccccc3Cl)n2/N=C/c2ccc(O)c(O)c2)occ1O,5200.0
CCc1nnc(SCc2cc(=O)c(O)co2)n1NCc1ccccc1O,7600.0
CCCCSCc1cc(=O)c(O)co1,1480.0
CCCCCCCSCc1cc(=O)c(O)co1,2650.0
CCOCc1csc(/C=N/NC(N)=S)c1,490.0
O=C(NCc1ccc(O)cc1O)c1cc(O)c(O)c(O)c1,17000.0
CC(C)C(=O)N1CCN(Cc2ccc(F)cc2)CC1,30900.0
Oc1cccc(C2CC(c3ccc(O)cc3O)=NN2)c1,837.0
CN(C)c1ccc(/C=N/NC(=S)Nc2ccccc2)cc1,1780.0
COc1ccccc1-c1nnc(SCC(=O)Nc2ccc(I)cc2)o1,23.0
O=c1cc(OCc2cn(Cc3cc(=O)c(O)co3)nn2)c2ccccc2o1,20.0
COc1cccc(-c2nnc(SCC(=O)Nc3ccccc3)o2)c1,19.0
O=C(NC(Cc1ccccc1)C(=O)NO)OCc1cc(=O)c(O)co1,4200.0
COCCOCCOc1ccc(C=C2C(=O)NC(=S)NC2=O)cc1,34200.0
COc1ccc(/C=N/c2ccccc2)cc1,212000.0
CCOc1ccc(/C=N/NC(N)=S)cc1,1920.0
O=C(NCc1ccc(O)cc1O)c1ccc(O)c(O)c1,11000.0
CC(C)/C(=N\NC(N)=S)c1ccc(C(C)C)cc1,88970.0
CCCCCCc1ccc(/C(C)=N/NC(N)=S)cc1,483.0
C/C(=N\NC(N)=S)c1ccc(CCC(=O)O)cc1,394.0
COC(=O)CCCc1ccc(/C(C)=N/NC(N)=S)cc1,232.0
CCOC(=O)CCCc1ccc(/C(C)=N/NC(N)=S)cc1,278.0
CCOC(=O)COc1ccc(-c2ccc(/C(C)=N/NC(N)=S)cc2)cc1,437.0
COc1cc(-c2ccccc2C)cc(OC)c1O,170000.0
CCC/C(=N\NC(N)=S)c1ccc(C)cc1,35350.0
C/C(=N\NC(N)=S)c1ccc(-c2ccc(OC(=O)C(C)(C)C)cc2)cc1,2466.0
C=C(CO)[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)[C@H](C[C@@H](O)[C@@H]4[C@@]5(C)CC[C@@H](O)[C@@](C)(C=O)[C@@H]5CC[C@]43C)[C@@H]12,63500.0
COc1ccc(NC2=NC(=O)/C(=C/c3cn(-c4ccccc4)nc3-c3ccc(Br)cc3)S2)c(OC)c1,131080.0
CC(=O)N1N=C(c2ccc(O)cc2O)CC1c1ccc(O)cc1,1690.0
Cc1ccc(C(=O)Nc2cccc(C(=O)/C=C/c3ccc4c(c3)c3ccccc3n4C)c2)cc1,15150.0
CC(C)=CCc1cc2cc(-c3cc(O)cc(O)c3)oc2cc1O,924.0
CN(C)c1ccc(/N=N/c2ccc(C3=N/C(=C/c4ccc(OC(F)(F)F)cc4)C(=O)O3)cc2)cc1,1440.0
CC[C@H](C)[C@H](NC(=O)[C@H](CS)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CO)NC(=O)[C@@H](N)[C@@H](C)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CS)C(=O)N[C@H](C(=O)N[C@@H](CS)C(=O)N[C@@H](CO)C(=O)O)C(C)C,128000.0
COc1ccc(NC2=NC(=O)/C(=C/c3cn(-c4ccccc4)nc3-c3ccc(Cl)cc3Cl)S2)c(OC)c1,81680.0
CCCCCCCCCOC(=O)c1ccc(O)c(O)c1,81000.0
COc1ccc(C(=O)NCc2ccc(O)cc2O)cc1C12CC3CC(CC(C3)C1)C2,1400.0
OC[C@H]1O[C@@H](OCCCc2ccc(O)cc2O)[C@H](O)[C@@H](O)[C@@H]1O,3620.0
OC[C@H]1O[C@@H](OCCc2ccc(O)cc2O)[C@H](O)[C@@H](O)[C@@H]1O,35900.0
CC1(C)C=Cc2c(cc3c(c2O)C(=O)CC(c2ccc(O)cc2O)O3)O1,18610.0
CCCCOc1ccc(/C=N/NC(N)=S)cc1,1310.0
CNC(=S)N/N=C(\C)c1ccc(OC)cc1O,18000.0
NC(=S)N/N=C/c1ccco1,2350.0
NC(=S)N/N=C/c1cccs1,430.0
C/C(=N\NC(N)=S)c1ccco1,824.0
NC(=S)N/N=C/c1cc(COCCO)cs1,1420.0
COc1cc(OC)c(C2CCN(C)C2CO)c(O)c1-c1cc(-c2ccc([N+](=O)[O-])cc2Cl)[nH]n1,21500.0
O=c1cc(CSc2nncn2/N=C/c2ccc(O)cc2)occ1O,8540.0
O=C(NCc1ccccc1)c1ccc(O)cc1O,1660000.0
COc1ccc(C2NC(=S)NC(C)=C2C(C)=O)cc1,25110000.0
O=C(/C=C/c1ccc2c(c1)OCCO2)OCc1cc(=O)c(O)co1,1520.0
N#Cc1ccc(OCc2cn(Cc3cc(=O)c(O)co3)nn2)cc1,60.0
CC(=O)Nc1ccc(OCc2cn(Cc3cc(=O)c(O)co3)nn2)cc1,60.0
COc1ccc(OCc2cn(Cc3cc(=O)c(O)co3)nn2)cc1,60.0
CCCCCCn1cc(O)c(=O)cc1/C=N/OCC,13890.0
O=C(/C=C/c1ccc(O)cc1O)c1c(O)cc(O)cc1O,1000.0
Oc1cc(O)cc(CC(c2ccc(O)cc2O)c2c(O)cc(/C=C/c3ccc(O)cc3O)cc2O)c1,39000.0
O=C1CC(c2ccc(O)cc2O)Oc2cc(O)cc(O)c21,26500.0
COc1ccccc1/C=N/NC(=O)c1ccc(OC)c(OC)c1,35160.0
O=Cc1ccc(Cl)nc1,770000.0
NC(=S)N/N=C\c1ccc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@@H](O)[C@H]2O)cc1,3610.0
CCC(=O)N1CCN(Cc2ccc(F)cc2)CC1,51080.0
COc1ccc(NC2=NC(=O)/C(=C/c3cn(-c4ccccc4)nc3-c3ccccc3Cl)S2)c(OC)c1,34120.0
CCOc1cc(/C=N/NC(=O)c2ccc(O)c(OC)c2)ccc1O,1580.0
O=C(/C=C/c1ccc(O)cc1O)c1cccs1,930.0
OCC1CSC(c2ccc(O)cc2O)S1,13940.0
NC(=S)N/N=C\c1ccc(O[C@@H]2OC[C@@H](OC(=O)c3ccccc3)[C@H](OC(=O)c3ccccc3)[C@H]2OC(=O)c2ccccc2)cc1,36500.0
CC(=O)C1=C(C)NC(=S)NC1c1ccccc1O,16250000.0
CCOc1cccc2cc(-c3ccccc3)c(=O)oc12,2070000.0
CC(=O)c1c(O)ccc(C(c2ccc(O)cc2O)c2ccc(O)c(C(C)=O)c2O)c1O,16170.0
O=Cc1ccc(OCOC(CO)CO)cc1,270000.0
O=Cc1ccc(OCC2CO2)cc1,590000.0
O=C(NCc1ccc(O)cc1)c1cc(O)c(O)c(O)c1,1180000.0
CC(=O)N1N=C(c2ccc(O)cc2)CC1c1ccc(O)c(O)c1,1070.0
CCCCCCCCC(=O)N/C(=C\c1ccc(O)cc1)C(=O)O,250000.0
CO[C@]1(C)C=Cc2cc(O)ccc2O1,490000.0
C/C(=N\NC(N)=S)c1ccc(NC(=O)Cc2ccccc2)cc1,578.0
COC(=O)Nc1ccc(/C(C)=N/NC(N)=S)cc1,498.0
CCCCCCC(=O)Nc1ccc(/C(C)=N/NC(N)=S)cc1,356.0
NC(=S)NCCCc1ccccc1,64800.0
O=Cc1ccccc1O,833000.0
CCCCC(=O)NC(=S)Nc1c(C)cc(C)cc1C,19658.0
O=C(OCc1cccc(O)c1)c1cc(O)cc(O)c1,6110.0
O=C(OCc1ccc(O)cc1)c1cc(O)ccc1O,12290.0
OC[C@H]1O[C@H](Oc2cc(CCc3ccc(O)cc3O)cc(O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c2)[C@H](O)[C@@H](O)[C@@H]1O,12800.0
CCOC(OCC)c1ccc(/C=C2\CCC/C(=C\c3ccc(C(OCC)OCC)cc3)C2=O)cc1,10110.0
Cc1ccc(C(C)C)cc1NC(=O)COC(=O)/C=C/c1ccc(O)cc1O,150.0
Oc1ccc(-c2nc3cc4c(cc3s2)CCC4)c(O)c1,500.0
CCOC(=O)CCCOc1ccc(CC/C(C)=N/NC(N)=S)cc1,328.0
CCCCCOc1ccc(C/C(C)=N/NC(N)=S)cc1,613.0
CC1(C)CCC[C@]2(C)[C@@H]1C(=O)[C@@H](O)[C@@]13C[C@H](CC[C@@H]21)[C@@](O)(CO)C3,336000.0
COc1cc(/C=C/C(=N\O)c2cc3ccccc3cc2O)cc(OC)c1,52850.0
O=Cc1cc(Cc2ccc(O)c(C=O)c2)ccc1O,74000.0
CC(=O)OC[C@H]1O[C@@H](Oc2ccc(/C=N\NC(N)=S)cc2)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@H]1OC(C)=O,410.0
NC(=S)N/N=C\c1ccc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1,2960.0
CC1(C)CCC[C@]2(C)[C@@H]1C(=O)[C@H](O)[C@@]13C[C@H](CC[C@@H]21)[C@@](O)(CO)C3,317000.0
O=Cc1ccc(OCC(O)CO)cc1,1260000.0
CC(C)/C(=N\NC(N)=S)c1ccc(C2CCCCC2)cc1,98310.0
COc1cc2c(c(OC)c1OC)[C@@H]1O[C@H](COC(=O)c3ccc(O)c(O)c3)[C@@H](O)[C@H](O)[C@H]1OC2=O,9100.0
COc1ccc(NC2=NC(=O)/C(=C/c3cn(-c4ccccc4)nc3-c3ccc(Cl)cc3)S2)c(OC)c1,74020.0
COc1ccc(-c2nn(-c3ccccc3)cc2/C=C2\SC(Nc3ccc(OC)cc3OC)=NC2=O)cc1,114050.0
O=C(OCc1ccccc1O)c1c(O)cc(O)cc1O,19940.0
CN1CCN(Cn2nc(Cc3cccc4ccccc34)oc2=S)CC1,1490.0
C/C(=N\NC(N)=S)c1cccc(NC(=O)c2ccccc2)c1,1530.0
CCCCC(=O)Nc1ccc(/C(C)=N/NC(N)=S)cc1,492.0
C/C(CCc1ccc(OCc2ccc(Br)cc2)cc1)=N\NC(N)=S,438.0
Cn1c2ccccc2c2cc(/C=C/C(=O)c3cccc(NC(=O)/C=C/c4ccccc4)c3)ccc21,78160.0
O=C1NC(=S)NC(=O)C1Cc1ccc(O)cc1,70020.0
O=C1NC(=S)NC(=O)C1Cc1ccc(OCCO)cc1,155930.0
CC(=O)OC[C@H]1O[C@@H](Oc2ccc(C=O)cc2O)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,430000.0
Cn1c2ccccc2c2cc(/C=C/C(=O)c3cccc(NC(=O)c4ccccc4F)c3)ccc21,18250.0
Cc1ccc(NC(N)=S)cc1,1400.0
CC(C)(C)c1ccc(NC(N)=S)cc1,1700.0
CC(C)=CCc1c2c(c(O)c3c1O[C@H](c1ccc(O)cc1O)CC3=O)C=CC(C)(C)O2,1790.0
O=C(c1ccc(F)cc1F)N1CCN(Cc2ccc(F)cc2)CC1,1910.0
O=C(c1ccccc1Cl)N1CCN(Cc2ccc(F)cc2)CC1,3120.0
CCCCCc1ccc(/C(C)=N/NC(N)=S)cc1,495.0
O=C1OC(c2ccc(/N=N/c3ccc(N4CCOCC4)cc3)cc2)=N/C1=C/c1ccc(F)cc1Cl,16020.0
CCCCCC(=O)Nc1ccc(/C(C)=N/NC(N)=S)cc1,762.0
O=C(OCc1cc(=O)c(O)co1)c1ccc2cc(O)ccc2c1,9650.0
Cn1c2ccccc2c2cc(/C=C/C(=O)c3cccc(NC(=O)c4cccc(F)c4)c3)ccc21,42000.0
Cn1c2ccccc2c2cc(/C=C/C(=O)c3cccc(NC(=O)c4cccs4)c3)ccc21,71920.0
CC(=O)Nc1cccc(C(=O)/C=C/c2ccc3c(c2)c2ccccc2n3C)c1,77500.0
CCCCC(=O)NC(=S)Nc1ccc([N+](=O)[O-])cc1,7986.0
COc1ccc(NC2=NC(=O)/C(=C/c3cn(-c4ccccc4)nc3-c3cccc(Cl)c3)S2)c(OC)c1,52620.0
COc1ccc(/C=C/C(=O)NCCc2c[nH]c3ccc(O)cc23)cc1,23800.0
O=C1OC(c2ccc(/N=N/c3ccc(N4CCOCC4)cc3)cc2)=N/C1=C/c1cccs1,13650.0
COc1cc(C=O)ccc1OC(=O)COC(=O)/C=C/c1ccc(Cl)cc1,30850.0
CC(=O)Oc1c(/N=N/c2ccc(C3=N/C(=C/c4ccc(OC(F)(F)F)cc4)C(=O)O3)cc2)ccc2ccccc12,3980.0
CCOCOc1cccc2c1C(=O)c1c(OCOCC)cc(/C=N/NC(N)=S)cc1C2=O,58060.0
O=c1cc(CSc2nncn2/N=C/c2ccc(O)cc2O)occ1O,9600.0
Cc1nnc(SCc2cc(=O)c(O)co2)n1NCc1ccccc1O,10200.0
CC(=O)Nc1cccc(/C(C)=N/NC(N)=S)c1,4120.0
O=C(c1ccc(C(F)(F)F)cc1C(F)(F)F)N1CCN(Cc2ccc(F)cc2)CC1,1630.0
O=C(c1ccccc1C(F)(F)F)N1CCN(Cc2ccc(F)cc2)CC1,480.0
C/C(Cc1ccc(O)cc1)=N\NC(N)=S,2710.0
C/C(CCc1ccc(OCCCC(=O)O)cc1)=N\NC(N)=S,678.0
C/C(CCc1ccc(OC(=O)C(C)C)cc1)=N\NC(N)=S,288.0
CC(=O)Oc1ccc(CC/C(C)=N/NC(N)=S)cc1,72.0
C/C(CCc1ccc(OCCC(C)C)cc1)=N\NC(N)=S,475.0
CCOC(=O)CCCOc1ccc(C/C(C)=N/NC(N)=S)cc1,478.0
O=C(NCc1ccc(O)cc1O)c1ccc(O)cc1O,900.0
COc1ccc(C(=O)NCc2ccc(O)cc2O)c(OC)c1,400.0
O=C(NCc1ccc(O)cc1O)c1ccc(O)c(C23CC4CC(CC(C4)C2)C3)c1,900.0
CCCCCCCCCCCCCCC(=O)OCCC,22340.0
O=C(CSc1nnc(-c2ccccc2)o1)Nc1ccc(F)cc1,396.0
COc1cccc(-c2nnc(SCC(=O)Nc3ccc(F)cc3)o2)c1,27.0
O=c1cc(Cn2cc(COc3ccc(F)cc3)nn2)occ1O,60.0
CC[C@H](C)[C@H](NC(=O)[C@H](C)NC(=O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](N)Cc1ccccc1)C(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CS)C(=O)N[C@@H](CO)C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCN)C(=O)N[C@H](C(=O)N[C@@H](CS)C(=O)O)[C@@H](C)O)[C@@H](C)CC,147000.0
CCCCc1ccc(/C(CCC)=N/NC(N)=S)cc1,28810.0
CCOC(=O)Cc1ccc(/C(C)=N/NC(N)=S)cc1,358.0
CC(C)[C@H](NC(=O)[C@@H](N)Cc1ccccc1)C(=O)NCc1cc(=O)c(O)c[nH]1,14260.0
CC(C)[C@H](NC(=O)OCc1ccccc1)C(=O)OCc1cc(=O)c(O)c[nH]1,12480.0
Cc1cccc(C(=O)Nc2cccc(C(=O)/C=C/c3ccc4c(c3)c3ccccc3n4C)c2)c1,29300.0
C=CC(C)(C)c1cc(CCCc2cc(O)c3c(c2CC=C(C)C)CCC(C)(C)O3)c(O)cc1O,164700.0
CCCCCCCOC(=O)c1ccc(O)c(O)c1,316000.0
CCCOC(=O)CCC(=O)c1cc(C)c(OCC)cc1C(C)C,217900.0
O=C1/C(=C\c2ccc(O)cc2O)Cc2ccccc21,12300.0
CC(C)CCCCCCC(=O)N/C(=C\c1ccc(O)cc1)C(=O)O,470000.0
COc1cccc(OC(=O)COC(=O)/C=C/c2ccc(O)cc2)c1,5700.0
C[C@@H](CCc1ccc(O)cc1O)O[C@@H]1OC[C@@H](O)[C@H](O)[C@H]1O,4560.0
CCCCC/C=C\C/C=C\CCCCCCCC(=O)OCC(COC(=O)CCCCCCC/C=C\C/C=C\CCCCC)OC(=O)CCCCCCC/C=C\C/C=C\CCCCC,8400.0
COc1cccc(OC(=O)COC(=O)c2ccc(O)c(O)c2)c1,298700.0
COc1cccc(OC(=O)COC(=O)c2cc(O)cc(O)c2)c1,192700.0
COc1cccc(OC(=O)COC(=O)/C=C/c2ccccc2)c1,39400.0
COc1ccc(C=C2C(=O)NC(=O)NC2=O)cc1,100000.0
O=C(O)c1ccc(S)nc1,42000.0
O=C1NC(=S)NC(=O)C1=Cc1ccc(O)c(O)c1,6100.0
CCCCCC(=O)Nc1cccc(/C(C)=N/NC(N)=S)c1,1690.0
Brc1ccc(-c2csc(N/N=C/c3cc4ccccc4s3)n2)cc1,433300.0
O=C(/C=C/c1ccc(O)cc1)NCCNC(=O)/C=C/c1ccc(O)cc1,4600.0
CCCCCCCCSCc1cc(=O)c(O)co1,46180.0
COc1ccc(/C=C2\CC(=O)NC2=O)cc1O,2230.0
Cn1c2ccccc2c2cc(/C=C/C(=O)c3cccc(NC(=O)c4ccccc4)c3)ccc21,14010.0
CC(=O)N1CCC(Cc2ccc(F)cc2)CC1,25110.0
O=C(c1ccccc1F)N1CCN(Cc2ccc(F)cc2)CC1,3750.0
O=C(c1cccc(F)c1)N1CCN(Cc2ccc(F)cc2)CC1,54680.0
O=C(c1ccc(F)cc1)N1CCN(Cc2ccc(F)cc2)CC1,7770.0
COc1cccc(C(=O)N2CCN(Cc3ccc(F)cc3)CC2)c1,27040.0
COc1ccc(C(=O)N2CCN(Cc3ccc(F)cc3)CC2)cc1,9140.0
O=C(c1cccc(O)c1)N1CCN(Cc2ccc(F)cc2)CC1,12640.0
O=C(O)CSc1nnc(NC(=S)Nc2ccccc2)s1,27700.0
O=C(O)CSc1nnc(NC(=S)Nc2cccc(F)c2)s1,31300.0
Cc1ccnc(Nc2nc(-c3ccc(O)cc3O)cs2)c1,100.0
C=C(C)[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@@H](O)[C@@](C)(C=O)[C@@H]5CC[C@]43C)[C@@H]12,25810.0
COc1cccc2c1c(C(=O)C(=O)Nc1cc[nH]n1)cn2Cc1ccc(F)cc1,224000.0
O=c1cc(-c2ccc(O)c(O)c2)oc2c(O)c(O)ccc12,70.0
O=c1cccccc1O,400.0
COc1ccc(C(C)=O)c(O)c1,121400.0
CCCCNC(=O)c1ccc(-c2cc(OC)c(O)c(OC)c2)cc1,70000.0
COc1ccc(C(=O)N/N=C/c2cccc(O)c2O)cc1OC,20630.0
C/C(=N/NC(N)=S)c1ccc(O)cc1O,580.0
O=[N+]([O-])c1ccc(S(=O)(=O)N2CCC(N3CCCCC3)CC2)cc1,110790.0
COCCOCCOC(=O)/C=C/c1cc(=O)c(O)co1,59100.0
CCCCc1ccc(O)cc1O,150.0
O=C(O)/C=C/c1ccccc1,209500.0
O=C(O)CSc1nnc(NC(=S)Nc2ccc(F)cc2)s1,20900.0
O=C(O)CSc1nnc(NC(=S)Nc2ccc(Cl)cc2)s1,26300.0
COc1c(O)cc(-c2oc3cc(O)cc(O)c3c(=O)c2O[C@@H]2O[C@@H](C)[C@H](OC(C)=O)[C@@H](O)[C@H]2O)cc1O,190000.0
CC(=O)N1N=C(c2ccc(O)cc2O)CC1c1cccc(O)c1,863.0
C/C(=N\NC(N)=S)c1ccc[nH]1,4148.0
C=CCOc1ccc(/C=N/NC(N)=S)cc1,1290.0
COc1cc(C=O)ccc1OC(=O)COC(=O)c1ccc(O)cc1O,42600.0
C/C(CCc1ccc(O)cc1)=N/NC(N)=S,540.0
O=C(/C=C/c1ccc(O)cc1)c1ccc(O)cc1,4800.0
Oc1ccc(/N=N/c2ccccc2O)cc1,44110.0
COc1cc(C2Oc3cc([C@H]4Oc5cc(O)cc(O)c5C(=O)[C@@H]4O)ccc3OC2CO)ccc1O,1700.0
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@H](O)C[C@@]21C,5950.0
CC[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,1530.0
COc1cc([C@H]2Oc3ccc([C@H]4Oc5cc(O)cc(O)c5C(=O)[C@@H]4O)cc3O[C@@H]2CO)ccc1O,16700.0
CC(C)=CCc1c(O)cc(-c2cc3ccc(O)cc3o2)cc1O,2270.0
O=C(O)/C(=C/c1ccc(O)cc1)NC(=O)c1ccccc1,180000.0
O=C(O)/C=C/c1ccc(O)cc1,121300.0
CC(=O)N/C(=C\c1ccc(O)cc1)C(=O)O,65000.0
CC1=CC(=O)CC(C)(C)[C@H]1CC[C@@H](C)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O[C@@H]1O[C@@H](C)[C@H](O)[C@@H](O)[C@H]1O,190000.0
CCc1ccccc1NC(N)=S,27100.0
O=C(c1ccccc1)N1CCN(Cc2ccc(F)cc2)CC1,13340.0
CCCCC(=O)NC(=S)Nc1cccc(Cl)c1Cl,7750.0
CCCCC(=O)NC(=S)Nc1ccc(OC)cc1,1568.0
CCCCC(=O)NC(=S)Nc1ccc(Br)cc1F,6461.0
O=C1NC(=O)C(=Cc2ccc(O)c(O)c2)C(=O)N1,1520.0
COc1cc(C=C2C(=O)NC(=O)NC2=O)ccc1O,5500.0
C/C(CCc1ccc(OCc2ccccc2)cc1)=N\NC(N)=S,217.0
C/C(=N\NC(N)=S)c1cccc(NC(=O)C(C)C)c1,3620.0
C/C(=N\NC(N)=S)c1cccc(NC(=O)C(F)(F)F)c1,5760.0
O=C(/C=C/c1ccc(O)cc1O)Nc1ccccc1,25.6
NC(=S)N/N=C/c1ccc(Br)cc1,280.0
NC(=S)N/N=C/c1ccc(Cl)cc1,6700.0
COc1ccc(C(=O)OC[C@H]2O[C@H]3c4c(cc(OC)c(OC)c4OC)C(=O)O[C@@H]3[C@@H](O)[C@@H]2O)cc1O,38800.0
S=c1oc(Cc2cccc3ccccc23)nn1CN1CCCC1,1330.0
O=c1cc(CS(=O)(=O)C2CCCCC2)occ1O,69010.0
CCc1cc(C(N)=S)ccn1,4000.0
O=Cc1ccc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@@H](O)[C@H]2O)cc1,2540000.0
Cc1c(O)cccc1O,1415000.0
O=C/C=C/c1ccccc1,520000.0
COc1cc(/C=C2\SC(=S)NC2=O)ccc1O,11080000.0
CC1=CC(=O)CC(C)(C)[C@@H]1/C=C/[C@@H](C)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O[C@@H]1O[C@@H](C)[C@H](O)[C@@H](O)[C@H]1O,150000.0
NC(=S)N/N=C/Cc1ccccc1,7000.0
COc1cc([C@H]2Oc3cc(O)cc(O)c3C(=O)[C@@H]2O)ccc1O,51200.0
CC(C)[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccc(OCc3ccccc3)cc2)NC(=O)[C@@H]2CCCN2C1=O,1500000.0
NC(=S)N/N=C/c1ccc(O)cc1,410.0
Oc1cccc(O)c1,1440000.0
O=C1CSC(c2ccccc2O)N1c1ccc(-c2ccc(N3C(=O)CSC3c3ccccc3O)cc2)cc1,610.0
Oc1ccc(/C=N/c2ccccc2)cc1,145000.0
Oc1ccc(/N=C/c2ccc(O)c(O)c2)cc1,17220.0
CC[C@H](C)[C@H](NC(=O)[C@H](CS)NC(=O)[C@H](C)NC(=O)[C@@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](C)NC(=O)[C@@H](NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](NC(=O)[C@H](CCSC)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@@H](NC(=O)[C@@H](N)CS)C(C)C)[C@@H](C)O)[C@@H](C)O)[C@@H](C)O)C(=O)N[C@@H](C)C(=O)N1CCC[C@H]1C(=O)O,176000.0
Nc1ccc(C(=O)N2CCN(Cc3ccc(F)cc3)CC2)c(N)c1,3670.0
C[C@H](NC(=O)[C@H](CO)NC(=O)[C@H](CS)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](N)Cc1ccccc1)[C@@H](C)O)C(=O)N[C@@H](CS)C(=O)O,78000.0
CC(C)[C@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CS)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CO)NC(=O)[C@@H](N)[C@@H](C)O)C(=O)N[C@@H](CS)C(=O)O,106000.0
O=C(O)c1cccnc1S,80000.0
O=C(CC(CC(=O)c1ccccc1O)c1ccc(O)cc1O)c1ccccc1O,1670.0
NC(=S)N/N=C/c1cc(O)c2c(c1)C(=O)c1cccc(O)c1C2=O,24520.0
O=C1CC(c2ccc(O)cc2O)Oc2ccccc21,970.0
CCCc1cc(C(N)=S)ccn1,4500.0
COc1ccc(C(=O)N/N=C/c2ccc(OC(C)=O)c(OC)c2)cc1OC,28260.0
CC(C)[C@H](NC(=O)[C@H](CO)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CS)NC(=O)[C@@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](N)Cc1ccccc1)[C@@H](C)O)C(=O)N[C@@H](CS)C(=O)O,73000.0
CC[C@H](C)[C@H](NC(=O)[C@H](CS)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](C)NC(=O)[C@@H](NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](NC(=O)[C@@H](N)CS)C(C)C)[C@@H](C)O)[C@@H](C)O)[C@@H](C)O)C(C)C)C(=O)N[C@@H](C)C(=O)N1CCC[C@H]1C(=O)O,166000.0
COc1ccc(C(C)=O)cc1,2000000.0
NC(=S)N/N=C/c1cccc(O)c1,3900.0
